Row,Anon Student Id,Problem Name,Correct First Attempt,KC(Default)
54835,1T4w47X,G-X+6YLE-13&-X-2YGE-5,0,"Finding the intersection, GLF"
54869,1T4w47X,M2X-4YGT18&YLE-3X+13,1,"Finding the intersection, Mixed"
57815,2JcB729,RATIO2-001,1,Calculate unit rate
57821,2JcB729,RATIO2-001,0,Calculate unit rate
57832,2JcB729,RATIO2-187,1,Calculate unit rate
57836,2JcB729,RATIO2-187,1,Calculate unit rate
57850,2JcB729,RATIO2-170,0,Calculate unit rate
57853,2JcB729,RATIO2-170,1,Calculate unit rate
57867,2JcB729,RATIO3-001,1,Calculate part in proportion with fractions
57883,2JcB729,RATIO3-022,0,Calculate total in proportion with fractions
57896,2JcB729,RATIO3-038,1,Calculate total in proportion with fractions
57909,2JcB729,RATIO3-161,1,Calculate part in proportion with fractions
57922,2JcB729,RATIO3-136,1,Calculate total in proportion with fractions
57934,2JcB729,RATIO3-111,1,Calculate part in proportion with fractions
57947,2JcB729,RATIO3-012,1,Calculate part in proportion with fractions
57960,2JcB729,RATIO3-175,1,Calculate total in proportion with fractions
57973,2JcB729,RATIO3-166,1,Calculate total in proportion with fractions
57986,2JcB729,RATIO3-089,0,Calculate part in proportion with fractions
57999,2JcB729,RATIO3-120,1,Calculate part in proportion with fractions
58011,2JcB729,RATIO3-052,0,Calculate total in proportion with fractions
58023,2JcB729,RATIO3-168,1,Calculate part in proportion with fractions
58035,2JcB729,RATIO3-109,1,Calculate total in proportion with fractions
58048,2JcB729,RATIO3-183,1,Calculate total in proportion with fractions
58061,2JcB729,RATIO3-081,1,Calculate total in proportion with fractions
63038,A1MG2DB,RATIO2-001,1,Calculate unit rate
63044,A1MG2DB,RATIO2-001,0,Calculate unit rate
63053,A1MG2DB,RATIO2-042,0,Calculate unit rate
63059,A1MG2DB,RATIO2-042,1,Calculate unit rate
63069,A1MG2DB,RATIO2-047,1,Calculate unit rate
63076,A1MG2DB,RATIO2-047,1,Calculate unit rate
63091,A1MG2DB,RATIO3-001,1,Calculate part in proportion with fractions
63103,A1MG2DB,RATIO3-108,1,Calculate total in proportion with fractions
63115,A1MG2DB,RATIO3-102,1,Calculate part in proportion with fractions
63127,A1MG2DB,RATIO3-177,1,Calculate total in proportion with fractions
63139,A1MG2DB,RATIO3-034,1,Calculate part in proportion with fractions
63151,A1MG2DB,RATIO3-167,1,Calculate total in proportion with fractions
63163,A1MG2DB,RATIO3-105,1,Calculate part in proportion with fractions
63174,A1MG2DB,RATIO3-024,1,Calculate total in proportion with fractions
63187,A1MG2DB,RATIO3-033,1,Calculate part in proportion with fractions
63199,A1MG2DB,RATIO3-090,1,Calculate total in proportion with fractions
63210,A1MG2DB,RATIO3-181,1,Calculate part in proportion with fractions
63224,A1MG2DB,RATIO3-003,0,Calculate total in proportion with fractions
63236,A1MG2DB,RATIO3-060,1,Calculate total in proportion with fractions
63248,A1MG2DB,RATIO3-042,0,Calculate part in proportion with fractions
63260,A1MG2DB,RATIO3-002,1,Calculate part in proportion with fractions
63272,A1MG2DB,RATIO3-100,1,Calculate part in proportion with fractions
65923,Ahip2F0,RATIO2-001,1,Calculate unit rate
65930,Ahip2F0,RATIO2-001,0,Calculate unit rate
65944,Ahip2F0,RATIO2-131,0,Calculate unit rate
65946,Ahip2F0,RATIO2-131,1,Calculate unit rate
65959,Ahip2F0,RATIO2-196,1,Calculate unit rate
65963,Ahip2F0,RATIO2-196,1,Calculate unit rate
65979,Ahip2F0,RATIO2-178,0,Calculate unit rate
65981,Ahip2F0,RATIO2-178,0,Calculate unit rate
65994,Ahip2F0,RATIO2-091,0,Calculate unit rate
65998,Ahip2F0,RATIO2-091,1,Calculate unit rate
66011,Ahip2F0,RATIO2-109,1,Calculate unit rate
66015,Ahip2F0,RATIO2-109,1,Calculate unit rate
66030,Ahip2F0,RATIO3-001,1,Calculate part in proportion with fractions
66043,Ahip2F0,RATIO3-117,1,Calculate total in proportion with fractions
66052,Ahip2F0,RATIO3-160,0,Calculate total in proportion with fractions
66068,Ahip2F0,RATIO3-077,1,Calculate part in proportion with fractions
66081,Ahip2F0,RATIO3-121,0,Calculate total in proportion with fractions
66094,Ahip2F0,RATIO3-089,1,Calculate part in proportion with fractions
66106,Ahip2F0,RATIO3-038,1,Calculate total in proportion with fractions
66118,Ahip2F0,RATIO3-046,1,Calculate part in proportion with fractions
66130,Ahip2F0,RATIO3-119,1,Calculate total in proportion with fractions
66142,Ahip2F0,RATIO3-098,1,Calculate part in proportion with fractions
66156,Ahip2F0,RATIO3-139,1,Calculate total in proportion with fractions
66168,Ahip2F0,RATIO3-015,1,Calculate part in proportion with fractions
68849,Ahip2F0,RATIONAL1-248,0,Plot terminating proper fraction
68851,Ahip2F0,RATIONAL1-244,0,Plot terminating proper fraction
68853,Ahip2F0,RATIONAL1-148,0,Plot terminating proper fraction
68855,Ahip2F0,RATIONAL1-249,0,Plot non-terminating improper fraction
68863,Ahip2F0,RATIONAL1-184,0,Plot imperfect radical
68871,Ahip2F0,RATIONAL1-299,1,Plot whole number
68875,Ahip2F0,RATIONAL1-245,0,Plot terminating proper fraction
68877,Ahip2F0,RATIONAL1-212,0,Plot imperfect radical
68881,Ahip2F0,RATIONAL1-283,1,Plot non-terminating improper fraction
68882,Ahip2F0,RATIONAL1-144,1,Plot whole number
68886,Ahip2F0,RATIONAL1-280,0,Plot decimal - thousandths
68888,Ahip2F0,RATIONAL1-207,0,Plot pi
68894,Ahip2F0,RATIONAL1-143,0,Plot terminating proper fraction
68896,Ahip2F0,RATIONAL1-089,0,Plot imperfect radical
68897,Ahip2F0,RATIONAL1-265,1,Plot terminating proper fraction
68908,Ahip2F0,RATIONAL1-096,0,Plot imperfect radical
68909,Ahip2F0,RATIONAL1-083,0,Plot decimal - thousandths
68910,Ahip2F0,RATIONAL1-190,1,Plot pi
68912,Ahip2F0,RATIONAL1-247,1,Plot whole number
68913,Ahip2F0,RATIONAL1-113,1,Plot decimal - thousandths
68915,Ahip2F0,RATIONAL1-054,0,Plot imperfect radical
70806,dIUTKe8,RATIO2-001,0,Calculate unit rate
70807,dIUTKe8,RATIO2-001,1,Calculate unit rate
70820,dIUTKe8,RATIO2-122,0,Calculate unit rate
70824,dIUTKe8,RATIO2-122,1,Calculate unit rate
70833,dIUTKe8,RATIO2-062,1,Calculate unit rate
70841,dIUTKe8,RATIO2-062,1,Calculate unit rate
70854,dIUTKe8,RATIO3-001,0,Calculate part in proportion with fractions
70867,dIUTKe8,RATIO3-126,1,Calculate part in proportion with fractions
70879,dIUTKe8,RATIO3-028,1,Calculate total in proportion with fractions
70891,dIUTKe8,RATIO3-130,1,Calculate total in proportion with fractions
70903,dIUTKe8,RATIO3-004,1,Calculate part in proportion with fractions
70916,dIUTKe8,RATIO3-018,1,Calculate total in proportion with fractions
70929,dIUTKe8,RATIO3-087,1,Calculate part in proportion with fractions
74340,etcr9s4,RATIO2-001,1,Calculate unit rate
74348,etcr9s4,RATIO2-001,0,Calculate unit rate
74357,etcr9s4,RATIO2-144,1,Calculate unit rate
74365,etcr9s4,RATIO2-144,1,Calculate unit rate
74374,etcr9s4,RATIO2-137,0,Calculate unit rate
74382,etcr9s4,RATIO2-137,1,Calculate unit rate
74395,etcr9s4,RATIO2-028,1,Calculate unit rate
74400,etcr9s4,RATIO2-028,0,Calculate unit rate
74413,etcr9s4,RATIO3-001,1,Calculate part in proportion with fractions
74427,etcr9s4,RATIO3-066,1,Calculate total in proportion with fractions
74439,etcr9s4,RATIO3-081,1,Calculate total in proportion with fractions
74451,etcr9s4,RATIO3-111,0,Calculate part in proportion with fractions
74463,etcr9s4,RATIO3-150,0,Calculate part in proportion with fractions
74475,etcr9s4,RATIO3-124,1,Calculate part in proportion with fractions
74487,etcr9s4,RATIO3-006,0,Calculate total in proportion with fractions
74499,etcr9s4,RATIO3-191,1,Calculate total in proportion with fractions
74511,etcr9s4,RATIO3-172,1,Calculate part in proportion with fractions
74523,etcr9s4,RATIO3-022,1,Calculate total in proportion with fractions
74536,etcr9s4,RATIO3-187,0,Calculate total in proportion with fractions
74549,etcr9s4,RATIO3-094,1,Calculate part in proportion with fractions
74561,etcr9s4,RATIO3-050,1,Calculate total in proportion with fractions
74573,etcr9s4,RATIO3-011,1,Calculate part in proportion with fractions
74585,etcr9s4,RATIO3-165,1,Calculate part in proportion with fractions
74597,etcr9s4,RATIO3-063,1,Calculate part in proportion with fractions
76991,etcr9s4,RATIONAL1-160,0,Plot non-terminating improper fraction
77000,etcr9s4,RATIONAL1-055,1,Plot whole number
77009,etcr9s4,RATIONAL1-148,1,Plot terminating proper fraction
77010,etcr9s4,RATIONAL1-137,0,Plot imperfect radical
77013,etcr9s4,RATIONAL1-287,0,Plot non-terminating improper fraction
77014,etcr9s4,RATIONAL1-032,1,Plot imperfect radical
77015,etcr9s4,RATIONAL1-003,1,Plot terminating proper fraction
77016,etcr9s4,RATIONAL1-122,1,Plot pi
77019,etcr9s4,RATIONAL1-154,1,Plot decimal - thousandths
77020,etcr9s4,RATIONAL1-298,1,Plot whole number
77029,etcr9s4,RATIONAL1-046,0,Plot terminating proper fraction
77033,etcr9s4,RATIONAL1-248,0,Plot terminating proper fraction
77035,etcr9s4,RATIONAL1-213,0,Plot terminating proper fraction
77042,etcr9s4,RATIONAL1-014,0,Plot non-terminating improper fraction
77045,etcr9s4,RATIONAL1-278,0,Plot terminating proper fraction
77048,etcr9s4,RATIONAL1-007,1,Plot non-terminating improper fraction
77049,etcr9s4,RATIONAL1-134,1,Plot terminating proper fraction
79686,GmSR249,RATIONAL1-003,1,Plot terminating proper fraction
79687,GmSR249,RATIONAL1-299,1,Plot whole number
79689,GmSR249,RATIONAL1-156,0,Plot pi
79695,GmSR249,RATIONAL1-213,0,Plot terminating proper fraction
79699,GmSR249,RATIONAL1-022,0,Plot terminating proper fraction
79704,GmSR249,RATIONAL1-123,1,Plot non-terminating improper fraction
81138,H9R2j01,RATIO2-001,1,Calculate unit rate
81142,H9R2j01,RATIO2-001,0,Calculate unit rate
81151,H9R2j01,RATIO2-131,0,Calculate unit rate
81159,H9R2j01,RATIO2-131,0,Calculate unit rate
81172,H9R2j01,RATIO2-123,1,Calculate unit rate
81176,H9R2j01,RATIO2-123,0,Calculate unit rate
81185,H9R2j01,RATIO2-107,1,Calculate unit rate
81193,H9R2j01,RATIO2-107,1,Calculate unit rate
81202,H9R2j01,RATIO2-098,0,Calculate unit rate
81210,H9R2j01,RATIO2-098,1,Calculate unit rate
81219,H9R2j01,RATIO2-162,1,Calculate unit rate
81227,H9R2j01,RATIO2-162,1,Calculate unit rate
81236,H9R2j01,RATIO2-025,1,Calculate unit rate
81244,H9R2j01,RATIO2-025,0,Calculate unit rate
81258,H9R2j01,RATIO3-001,0,Calculate part in proportion with fractions
81270,H9R2j01,RATIO3-172,0,Calculate part in proportion with fractions
81278,H9R2j01,RATIO3-160,0,Calculate total in proportion with fractions
81294,H9R2j01,RATIO3-074,0,Calculate total in proportion with fractions
81306,H9R2j01,RATIO3-095,1,Calculate part in proportion with fractions
81318,H9R2j01,RATIO3-195,1,Calculate total in proportion with fractions
81330,H9R2j01,RATIO3-040,1,Calculate part in proportion with fractions
81342,H9R2j01,RATIO3-138,0,Calculate total in proportion with fractions
81354,H9R2j01,RATIO3-164,0,Calculate total in proportion with fractions
81366,H9R2j01,RATIO3-096,0,Calculate total in proportion with fractions
84888,i50VGo0,RATIO2-001,1,Calculate unit rate
84896,i50VGo0,RATIO2-001,0,Calculate unit rate
84905,i50VGo0,RATIO2-037,0,Calculate unit rate
84912,i50VGo0,RATIO2-037,1,Calculate unit rate
84922,i50VGo0,RATIO2-010,1,Calculate unit rate
84930,i50VGo0,RATIO2-010,1,Calculate unit rate
84938,i50VGo0,RATIO3-001,1,Calculate part in proportion with fractions
84950,i50VGo0,RATIO3-061,1,Calculate total in proportion with fractions
84967,i50VGo0,RATIO3-090,1,Calculate total in proportion with fractions
84979,i50VGo0,RATIO3-134,0,Calculate part in proportion with fractions
84993,i50VGo0,RATIO3-012,1,Calculate part in proportion with fractions
85005,i50VGo0,RATIO3-092,1,Calculate part in proportion with fractions
85017,i50VGo0,RATIO3-021,1,Calculate total in proportion with fractions
85025,i50VGo0,RATIO3-150,0,Calculate part in proportion with fractions
85037,i50VGo0,RATIO3-054,0,Calculate total in proportion with fractions
85053,i50VGo0,RATIO3-116,1,Calculate part in proportion with fractions
85065,i50VGo0,RATIO3-058,1,Calculate total in proportion with fractions
85077,i50VGo0,RATIO3-162,0,Calculate part in proportion with fractions
85089,i50VGo0,RATIO3-043,1,Calculate total in proportion with fractions
85101,i50VGo0,RATIO3-073,1,Calculate part in proportion with fractions
85113,i50VGo0,RATIO3-166,1,Calculate total in proportion with fractions
85121,i50VGo0,RATIO3-155,1,Calculate part in proportion with fractions
87773,ks545SC,RATIO2-001,1,Calculate unit rate
87784,ks545SC,RATIO2-001,0,Calculate unit rate
87791,ks545SC,RATIO2-078,1,Calculate unit rate
87800,ks545SC,RATIO2-078,1,Calculate unit rate
87808,ks545SC,RATIO2-142,1,Calculate unit rate
87816,ks545SC,RATIO2-142,1,Calculate unit rate
87831,ks545SC,RATIO3-001,0,Calculate part in proportion with fractions
87844,ks545SC,RATIO3-010,0,Calculate part in proportion with fractions
87856,ks545SC,RATIO3-111,1,Calculate part in proportion with fractions
87869,ks545SC,RATIO3-024,0,Calculate total in proportion with fractions
87882,ks545SC,RATIO3-154,1,Calculate total in proportion with fractions
87895,ks545SC,RATIO3-034,0,Calculate part in proportion with fractions
87908,ks545SC,RATIO3-023,1,Calculate total in proportion with fractions
87921,ks545SC,RATIO3-103,0,Calculate part in proportion with fractions
87934,ks545SC,RATIO3-066,0,Calculate total in proportion with fractions
87947,ks545SC,RATIO3-113,1,Calculate part in proportion with fractions
87960,ks545SC,RATIO3-160,1,Calculate total in proportion with fractions
87973,ks545SC,RATIO3-011,1,Calculate part in proportion with fractions
87985,ks545SC,RATIO3-065,1,Calculate total in proportion with fractions
87997,ks545SC,RATIO3-131,1,Calculate part in proportion with fractions
88009,ks545SC,RATIO3-049,1,Calculate total in proportion with fractions
90450,ks545SC,RATIONAL1-160,1,Plot non-terminating improper fraction
90452,ks545SC,RATIONAL1-299,1,Plot whole number
90453,ks545SC,RATIONAL1-138,0,Plot imperfect radical
90455,ks545SC,RATIONAL1-256,1,Plot imperfect radical
90456,ks545SC,RATIONAL1-046,1,Plot terminating proper fraction
90461,ks545SC,RATIONAL1-122,1,Plot pi
90462,ks545SC,RATIONAL1-132,1,Plot decimal - thousandths
90464,ks545SC,RATIONAL1-271,1,Plot whole number
90469,ks545SC,RATIONAL1-151,0,Plot terminating proper fraction
90470,ks545SC,RATIONAL1-244,1,Plot terminating proper fraction
90471,ks545SC,RATIONAL1-221,1,Plot non-terminating improper fraction
90477,ks545SC,RATIONAL1-043,0,Plot terminating proper fraction
90478,ks545SC,RATIONAL1-022,1,Plot terminating proper fraction
90479,ks545SC,RATIONAL1-041,1,Plot imperfect radical
90482,ks545SC,RATIONAL1-207,1,Plot pi
90483,ks545SC,RATIONAL1-225,1,Plot decimal - thousandths
90494,ks545SC,RATIONAL1-204,0,Plot terminating proper fraction
90495,ks545SC,RATIONAL1-248,1,Plot terminating proper fraction
90497,ks545SC,RATIONAL1-272,1,Plot terminating proper fraction
93616,ks545SC,GX+4Y=42&-5X+6Y=50,1,"Finding the intersection, GLF"
95140,lU0S6m4,RATIO2-001,1,Calculate unit rate
95151,lU0S6m4,RATIO2-001,0,Calculate unit rate
95160,lU0S6m4,RATIO2-172,0,Calculate unit rate
95169,lU0S6m4,RATIO2-172,0,Calculate unit rate
95178,lU0S6m4,RATIO2-167,0,Calculate unit rate
95184,lU0S6m4,RATIO2-167,1,Calculate unit rate
95195,lU0S6m4,RATIO2-137,0,Calculate unit rate
95202,lU0S6m4,RATIO2-137,1,Calculate unit rate
95212,lU0S6m4,RATIO2-054,0,Calculate unit rate
95219,lU0S6m4,RATIO2-054,0,Calculate unit rate
95229,lU0S6m4,RATIO2-117,0,Calculate unit rate
95237,lU0S6m4,RATIO2-117,1,Calculate unit rate
95246,lU0S6m4,RATIO2-046,0,Calculate unit rate
95253,lU0S6m4,RATIO2-046,0,Calculate unit rate
95261,lU0S6m4,RATIO2-152,1,Calculate unit rate
95269,lU0S6m4,RATIO2-152,0,Calculate unit rate
95280,lU0S6m4,RATIO2-003,1,Calculate unit rate
95287,lU0S6m4,RATIO2-003,0,Calculate unit rate
97851,lU0S6m4,RATIONAL1-143,1,Plot terminating proper fraction
97854,lU0S6m4,RATIONAL1-200,0,Plot imperfect radical
97855,lU0S6m4,RATIONAL1-101,1,Plot non-terminating improper fraction
97856,lU0S6m4,RATIONAL1-298,1,Plot whole number
97857,lU0S6m4,RATIONAL1-096,1,Plot imperfect radical
97873,lU0S6m4,RATIONAL1-122,1,Plot pi
97874,lU0S6m4,RATIONAL1-124,0,Plot decimal - thousandths
97882,lU0S6m4,RATIONAL1-003,1,Plot terminating proper fraction
97883,lU0S6m4,RATIONAL1-055,1,Plot whole number
97891,lU0S6m4,RATIONAL1-196,1,Plot decimal - thousandths
97896,lU0S6m4,RATIONAL1-283,1,Plot non-terminating improper fraction
97897,lU0S6m4,RATIONAL1-184,1,Plot imperfect radical
97899,lU0S6m4,RATIONAL1-237,1,Plot pi
97902,lU0S6m4,RATIONAL1-132,0,Plot decimal - thousandths
97903,lU0S6m4,RATIONAL1-154,1,Plot decimal - thousandths
101214,Sgkn3l2,RATIO2-001,1,Calculate unit rate
101222,Sgkn3l2,RATIO2-001,0,Calculate unit rate
101229,Sgkn3l2,RATIO2-133,0,Calculate unit rate
101239,Sgkn3l2,RATIO2-133,0,Calculate unit rate
101248,Sgkn3l2,RATIO2-039,0,Calculate unit rate
101256,Sgkn3l2,RATIO2-039,1,Calculate unit rate
101264,Sgkn3l2,RATIO2-197,0,Calculate unit rate
101272,Sgkn3l2,RATIO2-197,1,Calculate unit rate
101282,Sgkn3l2,RATIO2-178,1,Calculate unit rate
101290,Sgkn3l2,RATIO2-178,1,Calculate unit rate
101302,Sgkn3l2,RATIO3-001,1,Calculate part in proportion with fractions
101314,Sgkn3l2,RATIO3-054,1,Calculate total in proportion with fractions
101324,Sgkn3l2,RATIO3-120,0,Calculate part in proportion with fractions
101339,Sgkn3l2,RATIO3-114,0,Calculate total in proportion with fractions
101347,Sgkn3l2,RATIO3-182,1,Calculate part in proportion with fractions
101363,Sgkn3l2,RATIO3-113,0,Calculate part in proportion with fractions
101375,Sgkn3l2,RATIO3-147,1,Calculate total in proportion with fractions
101383,Sgkn3l2,RATIO3-163,1,Calculate part in proportion with fractions
101395,Sgkn3l2,RATIO3-137,1,Calculate part in proportion with fractions
101411,Sgkn3l2,RATIO3-160,1,Calculate total in proportion with fractions
101423,Sgkn3l2,RATIO3-008,1,Calculate total in proportion with fractions
104692,Vd9xmeb,RATIO2-001,1,Calculate unit rate
104703,Vd9xmeb,RATIO2-001,0,Calculate unit rate
104712,Vd9xmeb,RATIO2-061,0,Calculate unit rate
104721,Vd9xmeb,RATIO2-061,0,Calculate unit rate
104730,Vd9xmeb,RATIO2-170,1,Calculate unit rate
104736,Vd9xmeb,RATIO2-170,1,Calculate unit rate
104749,Vd9xmeb,RATIO2-129,1,Calculate unit rate
104753,Vd9xmeb,RATIO2-129,1,Calculate unit rate
104762,Vd9xmeb,RATIO2-010,1,Calculate unit rate
104770,Vd9xmeb,RATIO2-010,0,Calculate unit rate
104785,Vd9xmeb,RATIO3-001,1,Calculate part in proportion with fractions
104798,Vd9xmeb,RATIO3-109,1,Calculate total in proportion with fractions
104810,Vd9xmeb,RATIO3-026,1,Calculate total in proportion with fractions
104822,Vd9xmeb,RATIO3-180,1,Calculate part in proportion with fractions
104834,Vd9xmeb,RATIO3-071,1,Calculate total in proportion with fractions
104846,Vd9xmeb,RATIO3-094,1,Calculate part in proportion with fractions
104858,Vd9xmeb,RATIO3-113,1,Calculate part in proportion with fractions
104870,Vd9xmeb,RATIO3-146,1,Calculate total in proportion with fractions
104882,Vd9xmeb,RATIO3-162,1,Calculate part in proportion with fractions
104894,Vd9xmeb,RATIO3-022,1,Calculate total in proportion with fractions
104906,Vd9xmeb,RATIO3-040,1,Calculate part in proportion with fractions
104918,Vd9xmeb,RATIO3-025,1,Calculate part in proportion with fractions
104930,Vd9xmeb,RATIO3-097,1,Calculate total in proportion with fractions
104942,Vd9xmeb,RATIO3-138,1,Calculate total in proportion with fractions
104954,Vd9xmeb,RATIO3-122,1,Calculate part in proportion with fractions
104966,Vd9xmeb,RATIO3-054,1,Calculate total in proportion with fractions
107103,Vd9xmeb,RATIONAL1-272,1,Plot terminating proper fraction
107106,Vd9xmeb,RATIONAL1-300,0,Plot whole number
107114,Vd9xmeb,RATIONAL1-085,1,Plot imperfect radical
107115,Vd9xmeb,RATIONAL1-002,1,Plot whole number
107119,Vd9xmeb,RATIONAL1-196,0,Plot decimal - thousandths
107120,Vd9xmeb,RATIONAL1-242,1,Plot pi
107123,Vd9xmeb,RATIONAL1-283,1,Plot non-terminating improper fraction
107126,Vd9xmeb,RATIONAL1-143,1,Plot terminating proper fraction
107128,Vd9xmeb,RATIONAL1-118,1,Plot non-terminating improper fraction
107134,Vd9xmeb,RATIONAL1-164,1,Plot decimal - thousandths
107140,Vd9xmeb,RATIONAL1-298,1,Plot whole number
107142,Vd9xmeb,RATIONAL1-256,0,Plot imperfect radical
107143,Vd9xmeb,RATIONAL1-183,1,Plot imperfect radical
107152,Vd9xmeb,RATIONAL1-063,1,Plot pi
108575,Vd9xmeb,SY=-X&Y=7,1,"Finding the intersection, Mixed"
110435,zd9SY9L,RATIO2-001,1,Calculate unit rate
110444,zd9SY9L,RATIO2-001,0,Calculate unit rate
110453,zd9SY9L,RATIO2-110,0,Calculate unit rate
110461,zd9SY9L,RATIO2-110,1,Calculate unit rate
110470,zd9SY9L,RATIO2-134,0,Calculate unit rate
110478,zd9SY9L,RATIO2-134,0,Calculate unit rate
110487,zd9SY9L,RATIO2-190,1,Calculate unit rate
110495,zd9SY9L,RATIO2-190,1,Calculate unit rate
110504,zd9SY9L,RATIO2-060,0,Calculate unit rate
110512,zd9SY9L,RATIO2-060,0,Calculate unit rate
